sci_fig,caption,inline_reference,metadata,label,acl_paper_id
W16-2912.pdf-Figure1.png,"Figure 1: Venn diagram: number of terms in the generated vocabularies from the three approaches: UMLS, WordNet with linguistic heuristics (WNling), and word2vec.","[u'. figure 1 shows a venn diagram with the results from the three vocabulary expansion approaches (umls, wnling, word2vec).']",W16-2912deepfigures-results.json,venn diagram,W16-2912
W16-2912.pdf-Figure2.png,"Figure 2: Venn diagram: number of unique terms from the generated vocabularies found in the evaluation data: UMLS, WordNet with linguistic heuristics (WNling), and word2vec.","[u'comparison of the coverage between the generated vocabularies is depicted in the Venn diagram in Figure 2 . Overall, the number of matched terms is higher for the larger vocabularies (WN-Ling, word2vec)']",W16-2912deepfigures-results.json,venn diagram,W16-2912
W16-2920.pdf-Figure8.png,Figure 8: The overlap of true positives among the investigated models was low.,[u'. figure 8 details this observation by showing the coverage difference between the models described here.'],W16-2920deepfigures-results.json,venn diagram,W16-2920
W16-2921.pdf-Figure2.png,Figure 2: Number of sentences annotated by different annotators in the testing dataset.,[u'. figure 2 shows the number of sentences annotated by each annotator individually and by more than one annotator in the testing dataset.'],W16-2921deepfigures-results.json,venn diagram,W16-2921
2020.acl-main.48.pdf-Figure4.png,Figure 4: GCAN ablation analysis in Accuracy.,[u'. the results are presented in figure 4 .'],2020.acl-main.48deepfigures-results.json,word cloud,2020.acl-main.48
W10-07.pdf-Figure10.png,"Figure 10: MTurk workers were asked which word cloud they thought best represented returned the results of a query, in this case Buffy the Vampire Slayer.",[u'. figure 10 shows the final query interface.'],W10-07deepfigures-results.json,word cloud,W10-07
W11-1514.pdf-Figure11.png,Figure 11: Cinderella - Godfather Death: Relative salience word cloud of joy.,[],W11-1514deepfigures-results.json,word cloud,W11-1514
W11-1514.pdf-Figure4.png,Figure 4: Hamlet - As You Like It: relative-salience word cloud for trust words.,[],W11-1514deepfigures-results.json,word cloud,W11-1514
W11-1514.pdf-Figure5.png,Figure 5: Hamlet - As You Like It: relative-salience word cloud for sadness words.,[],W11-1514deepfigures-results.json,word cloud,W11-1514
W11-1709.pdf-Figure11.png,Figure 11: Suicide notes - hate mail: relative-salience word cloud for disgust.,[u'. figure 11 depicts a relativesalience word cloud of disgust words in the hate mail corpus with respect to the suicide notes corpus.'],W11-1709deepfigures-results.json,word cloud,W11-1709
W11-1709.pdf-Figure13.png,Figure 13: Emails by women - emails by men: relativesalience word cloud of trust.,[u'. figure 13 shows the relative-salience word cloud of these trust words.'],W11-1709deepfigures-results.json,word cloud,W11-1709
W11-1709.pdf-Figure15.png,Figure 15: Emails to women - emails to men: relativesalience word cloud of joy.,[u'. figure 15 shows the relative-salience word cloud of joy.'],W11-1709deepfigures-results.json,word cloud,W11-1709
W11-1709.pdf-Figure17.png,Figure 17: Emails by men to women - email by men to men: relative-salience word cloud of anticipation.,[u'. figure 17 shows the relative-  salience word cloud of these anticipation words.'],W11-1709deepfigures-results.json,word cloud,W11-1709
W11-1709.pdf-Figure19.png,Figure 19: Emails by women to women - emails by women to men: relative-salience word cloud of sadness.,[],W11-1709deepfigures-results.json,word cloud,W11-1709
W11-1709.pdf-Figure21.png,Figure 21: Emails by men to men - emails by women to women: relative-salience word cloud of fear.,[],W11-1709deepfigures-results.json,word cloud,W11-1709
W11-1709.pdf-Figure8.png,Figure 8: Love letters corpus - hate mail corpus: relativesalience word cloud for joy.,[u'. figure 8 depicts a relative-salience word cloud of joy words in the love letters corpus with respect to the hate mail corpus.'],W11-1709deepfigures-results.json,word cloud,W11-1709
W12-3612.pdf-Figure3.png,Figure 3: A word cloud generated from all words marked as body location.,[],W12-3612deepfigures-results.json,word cloud,W12-3612
W12-3612.pdf-Figure4.png,Figure 4: A word cloud generated from all words marked as primary morphology.,[],W12-3612deepfigures-results.json,word cloud,W12-3612
W12-41.pdf-Figure4.png,Figure 4: The association results from the word Novel via our social tagging recommender system.,"[u'. for instance, it could ""trigger"" a large amount of semantic related tags from a given word: novel (figure 4) .', u'. figure 4 : the association results from the word ""novel"" via our social tagging recommender system.']",W12-41deepfigures-results.json,word cloud,W12-41
W12-4108.pdf-Figure4.png,Figure 4: The association results from the word Novel via our social tagging recommender system.,"[u'. for instance, it could ""trigger"" a large amount of semantic related tags from a given word: novel (figure 4) .', u'. figure 4 : the association results from the word ""novel"" via our social tagging recommender system.']",W12-4108deepfigures-results.json,word cloud,W12-4108
W13-42.pdf-Figure6.png,Figure 6: Tag Cloud,[],W13-42deepfigures-results.json,word cloud,W13-42
W14-3112.pdf-Figure2.png,Figure 2: The visualization utilizes a group-in-abox-inspired layout to represent the topic model as a nested network graph.,"[u'. figure 2 shows the visualization for a topic model generated for a 1,000 document nsf dataset.']",W14-3112deepfigures-results.json,word cloud,W14-3112
W14-3112.pdf-Figure3.png,"Figure 3: The user has hovered over the mostcentral topic in the layout, which is the most connected topic. The hovered topic is outlined, and the topic name is highlighted in turquoise. The topic names of the related topics are also highlighted.","[u'. as demonstrated in figure 3 , a user can hover over a topic to see the related topics 4 .', u'The visualization presented here provides a novel way to explore topic models with incorporated Figure 3 : The user has hovered over the mostcentral topic in the layout, which is the']",W14-3112deepfigures-results.json,word cloud,W14-3112
W14-3112.pdf-Figure4.png,Figure 4: The visualization where the user has hovered over a word of interest. The same word is highlighted turquoise in other topics.,"[u'. hovering over a word node highlights the same word in other topics as shown in figure 4 .', u'. figure 4 : the visualization where the user has hovered over a word of interest.']",W14-3112deepfigures-results.json,word cloud,W14-3112
W14-3112.pdf-Figure5.png,"Figure 5: The edit mode for the visualization. From this mode, the user can add words, remove words, or rename the topic.","[u'required by the ITM algorithm, the visualization has an edit mode, which is shown in Figure 5 . Ongoing work includes developing appropriate visual operations to support the following model-editing operations:', u'. figure 5 : the edit mode for the visualization.']",W14-3112deepfigures-results.json,word cloud,W14-3112
W14-32.pdf-Figure5.png,Figure 5: Top ten topics most positively correlated with depression (from r = .14 at top to r = .11 at bottom). All are significant at a Bonferronicorrected threshold of p < 0.001. Word size corresponds to prevalence within the topics.,[],W14-32deepfigures-results.json,word cloud,W14-32
W14-3214.pdf-Figure4.png,"Figure 4: The 100 ngrams most correlated with DDep (ranging from r = .05 to r = .10). All are significant at a Bonferroni-corrected threshold of p < 0.001. Ngram size corresponds to correlation strength (larger words are more distinguishing). Color corresponds to relative frequency (red if frequent, blue moderate, grey infrequent).","[u'. figure 4 shows the 100 ngrams most highly correlated with depression score across the 21,913 facebook users in our dataset writing at least 1,000 words.', u'. in line with survey seasonal trends and the broader literature, we found that languagebased predictions of depression were higher in the winter than the summer, suggesting that our figure 4 : the 100 ngrams most correlated with ddep (ranging from r = .']",W14-3214deepfigures-results.json,word cloud,W14-3214
W14-3214.pdf-Figure5.png,Figure 5: Top ten topics most positively correlated with depression (from r = .14 at top to r = .11 at bottom). All are significant at a Bonferronicorrected threshold of p < 0.001. Word size corresponds to prevalence within the topics.,"[u'As illustrated in Figure 5 , extending the words and phrase results, automatically derived topics demonstrate substantial overlap with the', u'. given such striking descriptive results, future work might try to detect depression associ- figure 5 : top ten topics most positively correlated with depression (from r = .']",W14-3214deepfigures-results.json,word cloud,W14-3214
2007.sigdial-1.19.pdf-Figure1.png,Figure 1: A test subject describes a task while performing it.,[u'. a test subject sits in front of a table with several objects ( a cup and a plant) on it that can be utilized for different manipulative actions (figure 1 ).'],2007.sigdial-1.19deepfigures-results.json,natural images,2007.sigdial-1.19
2007.sigdial-1.32.pdf-Figure1.png,Figure 1. Driving simulator.,"[u'driving simulator with a 180 field of view and a motion base, as shown in Figure 1 . The simulator presented a city scenario with two-lane (one lane for each direction) roads']",2007.sigdial-1.32deepfigures-results.json,natural images,2007.sigdial-1.32
2016.jeptalnrecital-jep.68.pdf-Figure1.png,FIGURE 1: Capture dcran de liPad pendant le jeu pour un essai avec le couple banane/chaussette,[],2016.jeptalnrecital-jep.68deepfigures-results.json,natural images,2016.jeptalnrecital-jep.68
2016.jeptalnrecital-poster.13.pdf-Figure1.png,FIGURE 1: Mouvement de plusieurs articulateurs simultanment,[],2016.jeptalnrecital-poster.13deepfigures-results.json,natural images,2016.jeptalnrecital-poster.13
2016.jeptalnrecital-poster.13.pdf-Figure3.png,Figure 3: Les deux groupes invariants de formes,[],2016.jeptalnrecital-poster.13deepfigures-results.json,natural images,2016.jeptalnrecital-poster.13
2018.jeptalnrecital-long.1.pdf-Figure4.png,FIGURE 4  Le camra doculomtrie et son calibrage avec 9 points de fixation (tape 1).,[],2018.jeptalnrecital-long.1deepfigures-results.json,natural images,2018.jeptalnrecital-long.1
2018.jeptalnrecital-long.13.pdf-Figure3.png,FIGURE 3  Exemples dimages pour lesquelles le classifieur a utilis uniquement les caractristiques visuelles pour corriger le rattachement de la prposition (en rouge).,"[u'. les figure 3 .', u'. dans la figure 3 .', u'. dans la figure 3 .']",2018.jeptalnrecital-long.13deepfigures-results.json,natural images,2018.jeptalnrecital-long.13
2018.jeptalnrecital-long.13.pdf-Figure4.png,FIGURE 4  Exemples dimages pour lesquelles le classifieur a mal corrig le rattachement de la prposition (en rouge) avec des caractristiques visuelles uniquement.,[],2018.jeptalnrecital-long.13deepfigures-results.json,natural images,2018.jeptalnrecital-long.13
2018.jeptalnrecital-long.13.pdf-Figure5.png,FIGURE 5  Exemples dimages avec un rattachement correct en utilisant des caractristiques visuelles pour les prpositions en rouge alors que lutilisation de traits lexicaux choisit un mauvais gouverneur.,[],2018.jeptalnrecital-long.13deepfigures-results.json,natural images,2018.jeptalnrecital-long.13
2019.jeptalnrecital-recital.11.pdf-Figure1.png,Figure 1 : Captures dimage dune traduction observe de lundi dans une vido du corpus,[],2019.jeptalnrecital-recital.11deepfigures-results.json,natural images,2019.jeptalnrecital-recital.11
2020.acl-demos.11.pdf-Figure1.png,Figure 1: An example of cross-media knowledge fusion and a look inside the visual knowledge extraction.,"[u'. taking figure 1 as an example, the text entity extraction system extracts the nominal mention troops, but is unable to link or relate that due to a vague textual context.', u'. some knowledge elements in a document may not be explicitly mentioned in the text, but will appear visually, such as the ukrainian flag in figure 1 .']",2020.acl-demos.11deepfigures-results.json,natural images,2020.acl-demos.11
2020.acl-demos.11.pdf-Figure4.png,"Figure 4: Examples of visual entity linking, based on face recognition, landmark recognition and flag recognition.","[u'. for example, the visual entity in figure 4 (a) is linked to the wikipedia entry rudy giuliani 9 .', u'. for example, the visual entity in figure 4 (b) is linked to the wikipedia entry maidan square 10 finally, to recognize geopolitical entities, we train a cnn to classify flags into a predetermined list of entities, such as all the nations in the world, for detection in our system.', u'. take figure 4 (c) as an example.']",2020.acl-demos.11deepfigures-results.json,natural images,2020.acl-demos.11
2020.acl-demos.11.pdf-Figure5.png,"Figure 5: The two green bounding boxes are coreferential since they are both linked to Kirstjen Nielsen, and two red bounding boxes are coreferential based on face features. The yellow bounding boxes are unlinkable and also not coreferential to other bounding boxes.","[u'. take figure 5 as an example.', u'. figure 5 : the two green bounding boxes are coreferential since they are both linked to ""kirstjen nielsen"", and two red bounding boxes are coreferential based on face features.']",2020.acl-demos.11deepfigures-results.json,natural images,2020.acl-demos.11
2020.acl-demos.31.pdf-Figure1.png,Figure 1: Tracking emotion states and engagement levels using multi-modal information.,[u'. figure 1 illustrates an example of our system tracking emotion states and engagement levels.'],2020.acl-demos.31deepfigures-results.json,natural images,2020.acl-demos.31
2020.acl-main.219.pdf-Figure1.png,"Figure 1: Some samples from the IMAGE-CHAT training set. For each sample we asked humans to engage in a conversation about the given image, where the two speakers, A and B, each have a given provided style.","[u""A and one for speaker A: There's probably more lame pavement on the other side! Figure 1 : Some samples from the IMAGE-CHAT training set. For each sample we asked humans to"", u'. some examples from the training set are given in figure 1 .']",2020.acl-main.219deepfigures-results.json,natural images,2020.acl-main.219
2020.acl-main.219.pdf-Figure10.png,"Figure 10: Long-form conversation with the model. The model is given a style here, while the human is not.",[],2020.acl-main.219deepfigures-results.json,natural images,2020.acl-main.219
2020.acl-main.230.pdf-Figure2.png,Figure 2: Example of bounding boxes.,[u'. figure 2 shows an example.'],2020.acl-main.230deepfigures-results.json,natural images,2020.acl-main.230
2020.acl-main.233.pdf-Figure4.png,"Figure 4: Nearest neighbors retrieved using memory states. Top row shows the query, the 3 rows below it are the top-3 nearest neighbors.","[u'. we show an example in figure 4 , the neighbors mostly show related activities.']",2020.acl-main.233deepfigures-results.json,natural images,2020.acl-main.233
2020.acl-main.234.pdf-Figure4.png,"Figure 4: Image-caption pairs corresponding to noun tokens estimated as most concrete (bottom 5%) in our 1, sWS, cME variant. We also report the number of occurrences in the MSCOCO training set.","[u'c ME variant, the 1d variant closest to the original model, as a concreteness estimate. Figure 4 shows the most concrete nouns, and']",2020.acl-main.234deepfigures-results.json,natural images,2020.acl-main.234
2020.acl-main.234.pdf-Figure5.png,"Figure 5: Image-caption pairs corresponding to noun tokens estimated as least concrete (bottom 5%) in our 1, sWS, cME variant. We also report the number of occurrences in the MSCOCO training set.","[u'shows the most concrete nouns, and Figure 5 shows the least concrete nouns. We selected nouns from the top (bottom) 5% of the']",2020.acl-main.234deepfigures-results.json,natural images,2020.acl-main.234
2020.acl-main.306.pdf-Figure1.png,Figure 1: Two examples for Multimodal Named Entity Recognition (MNER). Named entities and their entity types are highlighted.,[],2020.acl-main.306deepfigures-results.json,natural images,2020.acl-main.306
2020.acl-main.349.pdf-Figure1.png,Figure 1: Examples of multimodal tweets. The nonsarcasm (a) shows the users affection for the beautiful trees with positive sentiment; and (b) is a sarcastic tweet where the text word perfect contrasts sharply with the rainy weather in the image,[],2020.acl-main.349deepfigures-results.json,natural images,2020.acl-main.349
2020.acl-main.358.pdf-Figure4.png,"Figure 4: The correct probabilities of four triples in DB100K and their reverse triples. The probabilities P1, P2 and P4 are corresponding to the scoring functions f1, f2 and f4, respectively.",[u'. figure 4 shows the correct probabilities of some triples.'],2020.acl-main.358deepfigures-results.json,natural images,2020.acl-main.358
2020.acl-main.401.pdf-Figure1.png,Figure 1: Example to show that sentiment and emotion of the speaker can influence sarcasm detection,"[u'. figure 1) .', u'."" figure 1 : example to show that sentiment and emotion of the speaker can influence sarcasm detection even though sentiment, emotion, and sarcasm are related, sarcasm was treated separately from its other counterparts in the past due to its complexity and its high dependency on the context.', u'. we consider three sentiment classes, namely positive, negative and neutr for the example in figure 1 , the implicit sentiment would be negative, whereas explicit sentiment is positive.', u'. in the example of figure 1 , the implicit emotion of the speaker would be disgust while the explicit emotion is happy.']",2020.acl-main.401deepfigures-results.json,natural images,2020.acl-main.401
2020.acl-main.425.pdf-Figure1.png,"Figure 1: Two images described by the same bag of visual words but illustrating different NC concepts (i.e., high jump and pole vault).","[u'. consider, for instance, figure 1 .', u'. for instance, both images in figure 1 could be mapped to the concept competition as well.', u'. for instance, the images in figure 1 could never be used as negative examples for competition because of the hyponymy relation connecting this concept to high jump and pole vault.']",2020.acl-main.425deepfigures-results.json,natural images,2020.acl-main.425
2020.acl-main.425.pdf-Figure2.png,"Figure 2: A few examples from BabelPic, both gold (G) and silver (S).",[u'. a few examples from ba-belpic (both gold and silver) are shown in figure 2 .'],2020.acl-main.425deepfigures-results.json,natural images,2020.acl-main.425
2020.acl-main.463.pdf-Figure1.png,Figure 1: Photo stimuli 1 (L) and 2 (R),"[u'. at test time, we present the model with inputs consisting of an utterance and a photograph, like how many dogs in the picture are jumping? or kim saw this picture and said ""what a cute dog!"" what is cute? and the photos in figure 1 , where the appropriate answers are a number or a region of the photo, respectively.']",2020.acl-main.463deepfigures-results.json,natural images,2020.acl-main.463
2020.acl-main.583.pdf-Figure1.png,Figure 1: Output of a coherence-aware model for various coherence relations. Content that establishes the intended relation is underlined. (Photo credit: Blue Destiny / Alamy Stock Photo) Visible: horse and rider jumping a fence. Meta: horse and rider jumping a fence during a race. Subjective: the most beautiful horse in the world.,"[u'. for example, along with descriptive captions figure 1 : output of a coherence-aware model for various coherence relations.']",2020.acl-main.583deepfigures-results.json,natural images,2020.acl-main.583
2020.acl-main.583.pdf-Figure2.png,"Figure 2: We use a constrained set of coherence relations to summarize the structural, logical and purposeful relationships between the contributions of text and the contributions of images. Multiple coherence relations can be found simultaneously. (Imagecaption pairs are chosen from the Conceptual Caption dataset; photo credits: Dmytro Zinkevych; Shutterstock user yauhenka; Danilo Hegg; Andre Seale)","[u'. for completeness, we also present in figure 2 (d) an example of an imagecaption pair that does not fall into any of the above categories (and it is therefore labeled irrelevant).']",2020.acl-main.583deepfigures-results.json,natural images,2020.acl-main.583
2020.acl-main.583.pdf-Figure3.png,Figure 3: Examples of imagecaption pairs in the Other category. (Photo credit: santabanta.com; Mary Sollosi),"[u'. the text in these cases is relevant to the image and the accompanying captions; in this cases, the coherence relations are marked as other-text (figure 3 ).']",2020.acl-main.583deepfigures-results.json,natural images,2020.acl-main.583
2020.acl-main.584.pdf-Figure1.png,"Figure 1: Example object from VisualGenome with annotated colour attribute. The tree is described as green, despite of challenging illumination conditions.",[],2020.acl-main.584deepfigures-results.json,natural images,2020.acl-main.584
2020.acl-main.584.pdf-Figure3.png,Figure 3: TOP-DOWN and LATE-FUSION predict the canonical colour for the depicted bush (green). BOTTOM-UP and EARLY-FUSION capture the annotated colour (purple).,[],2020.acl-main.584deepfigures-results.json,natural images,2020.acl-main.584
2020.acl-main.586.pdf-Figure4.png,Figure 4: Predictions of ViLBERT and MTL model (GT denotes ground-truth). e1 and e2 are adversarial expressions of e1 and e2 respectively.,[],2020.acl-main.586deepfigures-results.json,natural images,2020.acl-main.586
2020.acl-main.643.pdf-Figure7.png,Figure 7: The MN-GMN provides the correct answer using white and black tennis shoes.,"[u'. figure 7 shows how mn-gmn can answer a ques- tion correctly by incorporating the region-grounded captions, whereas n-gmn gives the wrong answer.']",2020.acl-main.643deepfigures-results.json,natural images,2020.acl-main.643
2020.acl-main.644.pdf-Figure1.png,"Figure 1: An example from Refer360 . Orange frames represent the field-of-view (FoV) of the follower after interpreting each instruction. Numbers in the frames represent the sequential order. Green lines show how FoVs change continuously. After each instruction, the follower changes the FoV to align with what the instruction describes. Please see Figure 2a to see the correct location of Waldo.",[u'. figure 1 presents an example scenario partial fov (a) an example scene from the refer360dataset.'],2020.acl-main.644deepfigures-results.json,natural images,2020.acl-main.644
2020.acl-main.674.pdf-Figure1.png,Figure 1: Ads Dataset: Textual and Visual Cues,"[u"". for example, in the ad of the car company in figure  1 , the words and phrases from a viewer's input 'i should buy this car because it would add some excitement to my life' can be associated with the object 'car' in the image and the phrase 'add spark to life' in the scene-text.""]",2020.acl-main.674deepfigures-results.json,natural images,2020.acl-main.674
2020.acl-main.682.pdf-Figure2.png,Figure 2: CompGuessWhat?!: Detailed description of the attributes of two different objects in the reference scene. Both the objects have a set of abstract attributes (indicated in blue) and a set of situated attributes (indicated in green).,"[u'. in this work, we propose grolla -a multitask evaluation framework for grounded language learning with attributes that expands a goal-type accessories has shaft has handle open black red center umbrella has eyes has 2 legs has 2 arms has mouth little girl person figure 2 : compguesswhat?!: detailed description of the attributes of two different objects in the reference scene.', u'. this layer consists of a collection of intentional and extensional attributes of the objects in the reference image ( figure 2 ).']",2020.acl-main.682deepfigures-results.json,natural images,2020.acl-main.682
2020.acl-main.739.pdf-Figure1.png,Figure 1: Sample tweet with text and an image. The author of the tweet possesses the cup for a few weeks or months. The tweet does not indicate a co-possession.,[u'. consider the tweet in figure 1 .'],2020.acl-main.739deepfigures-results.json,natural images,2020.acl-main.739
2020.acl-main.93.pdf-Figure1.png,"Figure 1: Intrinsic variance exists in a set of ground truth captions for an image. Differences between two references are commonly caused by two reasons: different concerns or different descriptions. Different concerns mean different expressions between references are caused by different regions of interest in an image, while different descriptions mean references focus on the same part but use different ways to explain it. Oneto-one metrics can hardly deal with the cases caused by different concerns. For example, they may regard Cand as a good caption compared with Ref1; while regard Cand as a bad caption compared with Ref2 or Ref3.",[u'. figure 1 : intrinsic variance exists in a set of ground truth captions for an image.'],2020.acl-main.93deepfigures-results.json,natural images,2020.acl-main.93
2020.ai4hi-1.1.pdf-Figure1.png,"Figure 1: Automatically generated labels assigned to FSA-OWI color photographs by the Mask R-CNN instance object classification algorithm (X101-FPN) (Wu et al., 2019). For each of the eight selected object types, the five images from the FSA-OWI color photographs that are most predicted to contain the given category are shown. All categories were estimated to exist with probability greater than 80%. The plane and horse categories seem to have correctly identified the objects in their five respective images, and two of the cow images are in fact cows (the others are horses). The remaining categories seem to be all false detections. Many mistakes are hard to explain, such as the row of skateboard objects.","[u'approach is based on the detection of regions of the image containing elements described as Figure 1 : Automatically generated labels assigned to FSA-OWI color photographs by the Mask R-CNN instance object', u'with preselected categories on historic images typically produces a mix of correct and false annotations. Figure 1 shows the results of a popular object detection algorithm to the FSA-OWI collection']",2020.ai4hi-1.1deepfigures-results.json,natural images,2020.ai4hi-1.1
2020.ai4hi-1.1.pdf-Figure2.png,"Figure 2: Three detected captions for three FSA-OWI photographs using the Show, attend and tell model (Xu et al., 2015). The first provides a caption that matches the image and the third produces a caption that is very similar to the image. The second correctly identifies the subject of a woman in the frame but mistakenly believes she is holding a microphone. The final image produces an annotation that incorrectly labels the people as giraffes.","[u""false detections. Many mistakes are hard to explain, such as the row of skateboard objects. Figure 2 : Three detected captions for three FSA-OWI photographs using the 'Show, attend and tell' model"", u'methods too-often produce nonsensical results that make them difficult to deploy directly in an archive. Figure 2 show the results of one popular caption algorithm applied to photographs from the 1940s']",2020.ai4hi-1.1deepfigures-results.json,natural images,2020.ai4hi-1.1
2020.ai4hi-1.1.pdf-Figure4.png,"Figure 4: Seven selected stuff types and the people category shown with the five images from the FSA-OWI color photographs that are most predicted to contain the given type. Uses the ResNet+FPN model provided by the Detectron2 model zoo (Wu et al., 2019). The only labels that appears the be falsely detected are in the third and fifth bridge images, where construction equipment is falsely believed to be a bridge.","[u'. an example of these are shown in figure 4 .', u'. each photograph was tagged with detected objects and labelled with any object that appeared with at least a probability of 85% figure 4 : seven selected stuff types and the people category shown with the five images from the fsa-owi color photographs that are most predicted to contain the given type.', u'Recall Both the close-analysis of the annotations in Figure 4 illustrate the efficacy of ""stuff"" region-based annotations for adding structured data to historic image data.']",2020.ai4hi-1.1deepfigures-results.json,natural images,2020.ai4hi-1.1
2020.ai4hi-1.3.pdf-Figure1.png,Figure 1: Some examples of traditional artistic styles.,"[u'. figure 1 shows 5 different art styles, along with a brief description.']",2020.ai4hi-1.3deepfigures-results.json,natural images,2020.ai4hi-1.3
2020.ai4hi-1.3.pdf-Figure2.png,Figure 2: Some examples of Outsider Art paintings.,"[u'. the condition of ""non-traditional"" or, more specifically, ""outsider"" artist applies to people who have very little contact with the mainstream art world and for this reason have developed extreme unconventional ideas based on spontaneous inventions (see figure 2a -b).', u'. from a stylistic point of view, outsider artists paint obsessively repetitive images or themes (see figure 2c ).', u'. for that reason, subjects such as sexuality and eroticism can erupt in the most raw, emphatic and uncontrolled way (see figure 2d ).']",2020.ai4hi-1.3deepfigures-results.json,natural images,2020.ai4hi-1.3
2020.ai4hi-1.5.pdf-Figure1.png,Figure 1: Sample image with its metadata.,[u'. a sample image is shown in figure 1 and a snippet of the associated metadata is given the text below.'],2020.ai4hi-1.5deepfigures-results.json,natural images,2020.ai4hi-1.5
2020.alvr-1.1.pdf-Figure1.png,"Figure 1: Images in ImageNet for the synset Siberian husky. Although an Arabic synset from AWN is not available for the synset or its direct hypernym, one is available for the hypernym of the hypernym.","[u'. moreover, imagenet is structured in a way that maintains the semantic hierarchical structure of synsets in wordnet, where each image is also linked to branches of hypernyms ( figure 1 ).', u'. figure 1 : images in imagenet for the synset ""siberian husky"".']",2020.alvr-1.1deepfigures-results.json,natural images,2020.alvr-1.1
2020.alvr-1.2.pdf-Figure1.png,Figure 1: An example of scene graph for a common image from Visual Genome 200 (VG200) and VisuallyRelevant Relationship (VrR-VG) dataset.,"[u'. as shown in figure 1 ,if some of objects in an image do not belong to the dataset-specific vocabulary, objects as well as relations are omitted frequently even though they are in an image.']",2020.alvr-1.2deepfigures-results.json,natural images,2020.alvr-1.2
2020.alvr-1.5.pdf-Figure5.png,Figure 5: The image is misleading the multimodal setting to choose apple slices rather than cutting option,"[u'Images contain misleading information (see example in Figure 5 ). Image quality is low.', u'Text contains direct mentions of candidate answers. Figure 5 : The image is misleading the multimodal setting to choose apple slices rather than cutting']",2020.alvr-1.5deepfigures-results.json,natural images,2020.alvr-1.5
2020.challengehml-1.9.pdf-Figure1.png,Figure 1: Attributions overlaid on the corresponding input words. The output of the model changes from yellow to 1 which is driven by the word many.,[],2020.challengehml-1.9deepfigures-results.json,natural images,2020.challengehml-1.9
2020.challengehml-1.9.pdf-Figure2.png,Figure 2: The output of the model is driven by the word answer acting as an adversary.,[],2020.challengehml-1.9deepfigures-results.json,natural images,2020.challengehml-1.9
2020.cllrd-1.1.pdf-Figure1.png,"Figure 1: Citizen Linguist portal, LanguageARC.",[],2020.cllrd-1.1deepfigures-results.json,natural images,2020.cllrd-1.1
2020.cllrd-1.1.pdf-Figure3.png,Figure 3: LanguageARC Project menu,[],2020.cllrd-1.1deepfigures-results.json,natural images,2020.cllrd-1.1
2020.figlang-1.19.pdf-Figure1.png,Figure 1: Fire!,"[u"". let's take for example figure 1 , an image of a fire on a dark background.""]",2020.figlang-1.19deepfigures-results.json,natural images,2020.figlang-1.19
2020.figlang-1.19.pdf-Figure2.png,Figure 2: Two dragons,"[u'drawing representing a dragon, as comic book (0.28) or laptop (0.08), and the rightmost image Figure 2 , a statue of dragon, as pedestal (0.61), fountain (0.38) or palace (0.0005). In both', u"". many of vgg16's predictions in front of unknown or puzzling objects mirror those of resnet50: dam (0.22) for the modern bridge picture, pedestal (0.55) for the dragon in figure 2 , viaduct (0.24) after triumphal arch (0.33) for the bridge mirrored in the water."", u'. this possible predilection of vgg16 for shapes of elements, colour or ""style"" appears in other examples: saturn is a spotlight (0.08) and a ping pong ball (0.07) rather than a candle (0.03), and the leftmost dragon in figure 2 is labelled as jersey (0.68).']",2020.figlang-1.19deepfigures-results.json,natural images,2020.figlang-1.19
2020.figlang-1.19.pdf-Figure3.png,Figure 3: A guy.,"[u'. for similar reasons, and showing some politically incorrect bias, the model labels the person in figure 3 as prison (0.05), jean (0.02) and barrow (0.06).']",2020.figlang-1.19deepfigures-results.json,natural images,2020.figlang-1.19
2020.figlang-1.19.pdf-Figure4.png,Figure 4: The first 5 output categories of VGG16 for various pictures. Most of these pictures represent objects the network was not trained on. The reader can notice that some of the mis-classifications could work as metaphoric descriptions (as in b or f) more than others (as in a or e).,"[u'. to give the reader a first hand idea of the descriptive qualities of these mis-categorisations, we present in figure 4 a series of pictures with the first 5 categories assigned by the vgg16 model.', u'. figure 4 : the first 5 output categories of vgg16 for various pictures.']",2020.figlang-1.19deepfigures-results.json,natural images,2020.figlang-1.19
2020.figlang-1.19.pdf-Figure5.png,"Figure 5: Two elements from our dataset. A galaxy described in the human-generated caption as a jellyfish, and a building described (and commonly known) as a cucumber/gherkin.","[u'100 pictures that human users had described with a metaphor or simile as shown in Figure 5 . We exclusively selected metaphors that had only their target in the 1,000 Im-ageNet categories', u'. figure 5 : two elements from our dataset.']",2020.figlang-1.19deepfigures-results.json,natural images,2020.figlang-1.19
2020.figlang-1.19.pdf-Figure7.png,"Figure 7: Samples from the three compound visual vectors we create to serve as source, target and modifier of the metaphor Sunset is Sky on Fire.","[u'sky vector out of 10 pictures of (mainly blue) skies such as the one in Figure 7 (a). The average cosine similarity of these pictures is around 0 (the lowest possible cosine', u'created a fire vector out of 13 pictures of fire such as the one in Figure 7 (b) with average cosine similarity', u'. finally, we created a sunset vector out of 7 pictures of sunsets captioned by humans as sky on fire, as the one in figure 7 (c).']",2020.figlang-1.19deepfigures-results.json,natural images,2020.figlang-1.19
